tingkat setelah parent,parent,similarity 
5,sandjojo,"[('esdm', 0.6786149144172668), ('supeno', 0.6532256603240967), ('siswono', 0.648193359375), ('pupr', 0.6480914950370789), ('kirmanto', 0.6464581489562988), ('pendayagunaan', 0.642320990562439), ('putro', 0.6332799792289734), ('supriyanto', 0.632940411567688), ('gumiwang', 0.6327170133590698), ('suyono', 0.6287897825241089)]"
5,ditjen,"[('dirjen', 0.8103834390640259), ('kanwil', 0.7838687896728516), ('depdagri', 0.7828385829925537), ('kemhan', 0.7456266283988953), ('dikti', 0.7341254353523254), ('depdiknas', 0.7232730388641357), ('dep', 0.7225208878517151), ('pusdiklat', 0.7163320779800415), ('depag', 0.7149421572685242), ('bpn', 0.7130119800567627)]"
5,menristek,"[('dirjen', 0.7464896440505981), ('ristek', 0.7430642247200012), ('mendagri', 0.7276749610900879), ('mensesneg', 0.713828444480896), ('bappenas', 0.6895149350166321), ('esdm', 0.6772583723068237), ('ditjen', 0.6751269698143005), ('menag', 0.6720913052558899), ('menneg', 0.6507725715637207), ('kusmayanto', 0.6505290269851685)]"
5,dikti,"[('depdiknas', 0.7939332723617554), ('ditjen', 0.7341254353523254), ('dirjen', 0.7326518297195435), ('kemenristek', 0.7301617860794067), ('mendiknas', 0.72928786277771), ('mendikbud', 0.6866016983985901), ('dikdasmen', 0.6467900276184082), ('forlap', 0.6449047327041626), ('menristek', 0.6411559581756592), ('paudni', 0.6382564902305603)]"
5,kanwil,"[('kakanwil', 0.8169134259223938), ('ditjen', 0.783868670463562), ('dikbud', 0.7694758176803589), ('dirjen', 0.7257387042045593), ('bpn', 0.7196800708770752), ('kemenkumham', 0.7118318676948547), ('depdikbud', 0.7098332643508911), ('kejati', 0.7000543475151062), ('depag', 0.6942095756530762), ('pemda', 0.6804108023643494)]"
5,depag,"[('kemenag', 0.8456060290336609), ('depkes', 0.7209888696670532), ('kemendikbud', 0.7184594869613647), ('ditjen', 0.7149423360824585), ('dirjen', 0.7136930227279663), ('bimas', 0.7082661390304565), ('kanwil', 0.694209635257721), ('kemendiknas', 0.6760788559913635), ('dikdas', 0.6756678223609924), ('dikbud', 0.667663037776947)]"
5,mendikbud,"[('mendiknas', 0.8803926110267639), ('kepres', 0.7452381253242493), ('keppres', 0.7321102023124695), ('menkes', 0.7131468653678894), ('dirjen', 0.6950804591178894), ('dikti', 0.6866016983985901), ('sk', 0.6852980256080627), ('besluit', 0.681877076625824), ('menag', 0.6799854040145874), ('mendagri', 0.679804801940918)]"
5,paudni,"[('ditjen', 0.6969811916351318), ('dikdasmen', 0.6844421625137329), ('dirjen', 0.68215411901474), ('depdiknas', 0.6794528961181641), ('dikdas', 0.6679102778434753), ('renhan', 0.6501736044883728), ('bimas', 0.6399770975112915), ('dikti', 0.6382564902305603), ('kanwil', 0.6174742579460144), ('kemendikbud', 0.6132054328918457)]"
5,depdiknas,"[('dikti', 0.7939333319664001), ('kemendikbud', 0.7612860798835754), ('ditjen', 0.7232730984687805), ('dikdasmen', 0.7197003960609436), ('ppk', 0.6987522840499878), ('kemenristek', 0.6981022357940674), ('kemendiknas', 0.6846058368682861), ('diknas', 0.6829692721366882), ('paudni', 0.6794528961181641), ('dirjen', 0.6763508319854736)]"
5,dikdasmen,"[('depdiknas', 0.7197003364562988), ('paudni', 0.6844421029090881), ('dirjen', 0.6736682057380676), ('ppk', 0.6705325245857239), ('dikdas', 0.6677263975143433), ('kemendikbud', 0.6494962573051453), ('dikti', 0.646790087223053), ('pmp', 0.6356711387634277), ('ditjen', 0.6300145983695984), ('kanwil', 0.6290596127510071)]"
5,mendagri,"[('menristek', 0.7276749610900879), ('kapolri', 0.7161680459976196), ('menhankam', 0.7127957940101624), ('menag', 0.7009861469268799), ('tjahjo', 0.6970327496528625), ('pangab', 0.6970149278640747), ('mendikbud', 0.6798048615455627), ('wapres', 0.6740607023239136), ('pangkopkamtib', 0.672598123550415), ('boediono', 0.6714474558830261)]"
5,esdm,"[('pupr', 0.8274357914924622), ('ristek', 0.7607740759849548), ('supeno', 0.7591230869293213), ('ptip', 0.7298355102539062), ('polkam', 0.7190279364585876), ('lhk', 0.7082048654556274), ('hasjrul', 0.7043997049331665), ('perhubungan', 0.6845550537109375), ('arcandra', 0.679600715637207), ('sandjojo', 0.6786147356033325)]"
5,lhk,"[('ptip', 0.7119114995002747), ('esdm', 0.7082047462463379), ('pupr', 0.6834155917167664), ('kominfo', 0.5896003842353821), ('kehakiman', 0.5854976177215576), ('ristek', 0.5712910890579224), ('skb', 0.5639181733131409), ('pendayagunaan', 0.5616587996482849), ('supeno', 0.5570122599601746), ('boneoge', 0.5505656599998474)]"
5,pupr,"[('esdm', 0.8274357318878174), ('ptip', 0.7048047184944153), ('ristek', 0.6961344480514526), ('kirmanto', 0.6850465536117554), ('lhk', 0.6834155917167664), ('supeno', 0.6661791801452637), ('pendayagunaan', 0.6571657657623291), ('perhubungan', 0.6499090790748596), ('sandjojo', 0.6480913758277893), ('ketenagakerjaan', 0.6410292983055115)]"
5,supeno,"[('esdm', 0.7591230273246765), ('reksoprodjo', 0.7082071304321289), ('soegiarto', 0.6967727541923523), ('juwono', 0.6934740543365479), ('sukiman', 0.6821293830871582), ('suprapto', 0.6787297129631042), ('mashuri', 0.6784830093383789), ('ptip', 0.6781692504882812), ('sudarsono', 0.6744802594184875), ('kartasasmita', 0.6736387610435486)]"
5,rudiantara,"[('ptip', 0.6640254855155945), ('korechika', 0.657369077205658), ('arcandra', 0.6531023383140564), ('esdm', 0.6425444483757019), ('surapranata', 0.6400834918022156), ('ristek', 0.6385992169380188), ('dahuri', 0.6327092051506042), ('peropa', 0.6269814372062683), ('xangô', 0.6265076994895935), ('hanadzlah', 0.623152494430542)]"
5,kominfo,"[('ristek', 0.6597896814346313), ('perpres', 0.6491438746452332), ('ketenagakerjaan', 0.6487637162208557), ('esdm', 0.6418195366859436), ('dirjen', 0.6415989398956299), ('ptip', 0.6350347399711609), ('ppk', 0.6344768404960632), ('menhub', 0.6269126534461975), ('dikti', 0.6263369917869568), ('menkes', 0.6253142356872559)]"
5,skb,"[('ptip', 0.6324572563171387), ('menkes', 0.6070156097412109), ('menag', 0.5745628476142883), ('kominfo', 0.5686355829238892), ('esdm', 0.5681087970733643), ('ppk', 0.5672754049301147), ('lhk', 0.5639182925224304), ('mendikbud', 0.5359107851982117), ('depdiknas', 0.5318478345870972), ('keppres', 0.5307942628860474)]"
5,pehubungan,"[('pupr', 0.6307446956634521), ('ptip', 0.6251725554466248), ('hanadzlah', 0.5992278456687927), ('esdm', 0.5920584201812744), ('maslan', 0.5868980288505554), ('dankobangdikal', 0.5836887955665588), ('tungkak', 0.5818465352058411), ('arutala', 0.5763121247291565), ('paengnyeon', 0.5744643211364746), ('kirmanto', 0.569301962852478)]"
5,puod,"[('renhan', 0.7529492974281311), ('kuathan', 0.740362286567688), ('strahan', 0.7374934554100037), ('menpen', 0.684868335723877), ('bappebti', 0.669525682926178), ('twu', 0.6529157161712646), ('kesos', 0.6462113857269287), ('pangkohanudnas', 0.6453472971916199), ('sdkp', 0.6449931263923645), ('pnps', 0.6422622203826904)]"
5,menpangab,"[('twu', 0.6346135139465332), ('sprin', 0.6223738789558411), ('ptip', 0.6205933094024658), ('pangkohanudnas', 0.6182144284248352), ('menpen', 0.6148268580436707), ('disdik', 0.6136327981948853), ('perkasau', 0.610293447971344), ('danpuspenerbad', 0.6050431132316589), ('perkasad', 0.6009135246276855), ('irjenal', 0.5995191335678101)]"
5,depdiknas,"[('dikti', 0.7939333319664001), ('kemendikbud', 0.7612860798835754), ('ditjen', 0.7232730984687805), ('dikdasmen', 0.7197003960609436), ('ppk', 0.6987522840499878), ('kemenristek', 0.6981022357940674), ('kemendiknas', 0.6846058368682861), ('diknas', 0.6829692721366882), ('paudni', 0.6794528961181641), ('dirjen', 0.6763508319854736)]"
5,ditjen,"[('dirjen', 0.8103834390640259), ('kanwil', 0.7838687896728516), ('depdagri', 0.7828385829925537), ('kemhan', 0.7456266283988953), ('dikti', 0.7341254353523254), ('depdiknas', 0.7232730388641357), ('dep', 0.7225208878517151), ('pusdiklat', 0.7163320779800415), ('depag', 0.7149421572685242), ('bpn', 0.7130119800567627)]"
5,dikdasmen,"[('depdiknas', 0.7197003364562988), ('paudni', 0.6844421029090881), ('dirjen', 0.6736682057380676), ('ppk', 0.6705325245857239), ('dikdas', 0.6677263975143433), ('kemendikbud', 0.6494962573051453), ('dikti', 0.646790087223053), ('pmp', 0.6356711387634277), ('ditjen', 0.6300145983695984), ('kanwil', 0.6290596127510071)]"
5,kemendikbud,"[('kemdikbud', 0.7778634428977966), ('depdiknas', 0.7612860798835754), ('kemenag', 0.7245337963104248), ('depag', 0.7184593677520752), ('dikdas', 0.701199471950531), ('ditjen', 0.6553935408592224), ('dirjen', 0.6499188542366028), ('dikdasmen', 0.6494961977005005), ('ppk', 0.6469168066978455), ('depkes', 0.6396439075469971)]"
5,dirjen,"[('ditjen', 0.8103834390640259), ('menristek', 0.7464895248413086), ('dikti', 0.7326518297195435), ('kanwil', 0.7257387638092041), ('depag', 0.7136929631233215), ('mendikbud', 0.6950803995132446), ('paudni', 0.6821541786193848), ('depdiknas', 0.6763507723808289), ('dikdasmen', 0.6736682653427124), ('mendagri', 0.6710248589515686)]"
5,kominfo,"[('ristek', 0.6597896814346313), ('perpres', 0.6491438746452332), ('ketenagakerjaan', 0.6487637162208557), ('esdm', 0.6418195366859436), ('dirjen', 0.6415989398956299), ('ptip', 0.6350347399711609), ('ppk', 0.6344768404960632), ('menhub', 0.6269126534461975), ('dikti', 0.6263369917869568), ('menkes', 0.6253142356872559)]"
5,diklat,"[('pusdiklat', 0.7481607794761658), ('cpns', 0.6872106790542603), ('kumdil', 0.6818262338638306), ('ditjen', 0.6607987284660339), ('pusdik', 0.6607683897018433), ('depdagri', 0.6601659059524536), ('prajabatan', 0.6566455960273743), ('kasubag', 0.651574432849884), ('litbang', 0.650130569934845), ('latsar', 0.6424698233604431)]"
5,kanwil,"[('kakanwil', 0.8169134259223938), ('ditjen', 0.783868670463562), ('dikbud', 0.7694758176803589), ('dirjen', 0.7257387042045593), ('bpn', 0.7196800708770752), ('kemenkumham', 0.7118318676948547), ('depdikbud', 0.7098332643508911), ('kejati', 0.7000543475151062), ('depag', 0.6942095756530762), ('pemda', 0.6804108023643494)]"
5,ristek,"[('esdm', 0.7607740163803101), ('menristek', 0.7430641651153564), ('bppt', 0.6975775361061096), ('pupr', 0.6961344480514526), ('ditjen', 0.6735257506370544), ('pendayagunaan', 0.6730057001113892), ('bappenas', 0.6681452989578247), ('kominfo', 0.6597896814346313), ('balitbang', 0.6588529944419861), ('depdagri', 0.6581031680107117)]"
5,dikti,"[('depdiknas', 0.7939332723617554), ('ditjen', 0.7341254353523254), ('dirjen', 0.7326518297195435), ('kemenristek', 0.7301617860794067), ('mendiknas', 0.72928786277771), ('mendikbud', 0.6866016983985901), ('dikdasmen', 0.6467900276184082), ('forlap', 0.6449047327041626), ('menristek', 0.6411559581756592), ('paudni', 0.6382564902305603)]"
5,kominfo,"[('ristek', 0.6597896814346313), ('perpres', 0.6491438746452332), ('ketenagakerjaan', 0.6487637162208557), ('esdm', 0.6418195366859436), ('dirjen', 0.6415989398956299), ('ptip', 0.6350347399711609), ('ppk', 0.6344768404960632), ('menhub', 0.6269126534461975), ('dikti', 0.6263369917869568), ('menkes', 0.6253142356872559)]"
5,mppt,"[('kambuna', 0.6940200328826904), ('kepmenbudpar', 0.6486006379127502), ('menhub', 0.6218344569206238), ('mkp', 0.5733131170272827), ('maloli', 0.569124698638916), ('markit', 0.5619356036186218), ('perhubungan', 0.5431004762649536), ('nmi', 0.5371370911598206), ('pw', 0.5223937034606934), ('cipali', 0.522163987159729)]"
5,perpres,"[('keppres', 0.86946040391922), ('kepres', 0.8481071591377258), ('perda', 0.7975462079048157), ('kepmen', 0.7900409698486328), ('staatblad', 0.7647249102592468), ('uu', 0.7595382928848267), ('permendagri', 0.7582368850708008), ('perppu', 0.7557334303855896), ('permendikbud', 0.7529256939888), ('penpres', 0.7417867183685303)]"
5,kepmenbudpar,"[('mkp', 0.7489703893661499), ('mppt', 0.6486006379127502), ('kambuna', 0.6478415131568909), ('menhub', 0.603023111820221), ('pw', 0.5692746043205261), ('cipali', 0.5522464513778687), ('permenbudpar', 0.5451206564903259), ('levina', 0.54508376121521), ('pajaresuk', 0.540404200553894), ('markit', 0.5367159247398376)]"
5,mendiknas,"[('mendikbud', 0.8803925514221191), ('kepres', 0.761844277381897), ('keppres', 0.7360813021659851), ('dikti', 0.7292878031730652), ('sk', 0.7054765820503235), ('menkes', 0.7020331025123596), ('besluit', 0.6943521499633789), ('kemenristek', 0.6701368093490601), ('kepmendagri', 0.6578283905982971), ('dirjen', 0.6496773362159729)]"
5,mendikbud,"[('mendiknas', 0.8803926110267639), ('kepres', 0.7452381253242493), ('keppres', 0.7321102023124695), ('menkes', 0.7131468653678894), ('dirjen', 0.6950804591178894), ('dikti', 0.6866016983985901), ('sk', 0.6852980256080627), ('besluit', 0.681877076625824), ('menag', 0.6799854040145874), ('mendagri', 0.679804801940918)]"
5,dirjen,"[('ditjen', 0.8103834390640259), ('menristek', 0.7464895248413086), ('dikti', 0.7326518297195435), ('kanwil', 0.7257387638092041), ('depag', 0.7136929631233215), ('mendikbud', 0.6950803995132446), ('paudni', 0.6821541786193848), ('depdiknas', 0.6763507723808289), ('dikdasmen', 0.6736682653427124), ('mendagri', 0.6710248589515686)]"
5,keppres,"[('kepres', 0.8943288922309875), ('perpres', 0.8694604635238647), ('perda', 0.7885674238204956), ('staatblad', 0.787670910358429), ('besluit', 0.7775084972381592), ('staatsblad', 0.7718314528465271), ('uu', 0.771786093711853), ('kepmendagri', 0.7605975866317749), ('kepmen', 0.7572041749954224), ('permendagri', 0.7499455213546753)]"
5,kambuna,"[('mppt', 0.6940199732780457), ('maloli', 0.6772962808609009), ('cipali', 0.6635977625846863), ('nusanive', 0.6490780115127563), ('kepmenbudpar', 0.6478415727615356), ('markit', 0.6225579380989075), ('meureudoe', 0.5947451591491699), ('levina', 0.592827558517456), ('saini', 0.5750699639320374), ('menhub', 0.5720924139022827)]"
5,kepres,"[('keppres', 0.8943288326263428), ('perpres', 0.848107099533081), ('staatblad', 0.8430923223495483), ('permendagri', 0.833975076675415), ('kepmen', 0.8278048634529114), ('permendikbud', 0.8148511648178101), ('kepmendagri', 0.8049119114875793), ('staatsblad', 0.804398775100708), ('besluit', 0.7884547710418701), ('kepmendikbud', 0.7847237586975098)]"
5,depdiknas,"[('dikti', 0.7939333319664001), ('kemendikbud', 0.7612860798835754), ('ditjen', 0.7232730984687805), ('dikdasmen', 0.7197003960609436), ('ppk', 0.6987522840499878), ('kemenristek', 0.6981022357940674), ('kemendiknas', 0.6846058368682861), ('diknas', 0.6829692721366882), ('paudni', 0.6794528961181641), ('dirjen', 0.6763508319854736)]"
5,ditjen,"[('dirjen', 0.8103834390640259), ('kanwil', 0.7838687896728516), ('depdagri', 0.7828385829925537), ('kemhan', 0.7456266283988953), ('dikti', 0.7341254353523254), ('depdiknas', 0.7232730388641357), ('dep', 0.7225208878517151), ('pusdiklat', 0.7163320779800415), ('depag', 0.7149421572685242), ('bpn', 0.7130119800567627)]"
5,dirjen,"[('ditjen', 0.8103834390640259), ('menristek', 0.7464895248413086), ('dikti', 0.7326518297195435), ('kanwil', 0.7257387638092041), ('depag', 0.7136929631233215), ('mendikbud', 0.6950803995132446), ('paudni', 0.6821541786193848), ('depdiknas', 0.6763507723808289), ('dikdasmen', 0.6736682653427124), ('mendagri', 0.6710248589515686)]"
5,kemenristek,"[('dikti', 0.730161726474762), ('depdiknas', 0.6981021761894226), ('mendiknas', 0.6701367497444153), ('dirjen', 0.6514023542404175), ('menristek', 0.6444727778434753), ('mendikbud', 0.6282557249069214), ('ditjen', 0.6248689293861389), ('kemendikbud', 0.6036431789398193), ('forlap', 0.5804424285888672), ('dikbud', 0.579800546169281)]"
5,mendiknas,"[('mendikbud', 0.8803925514221191), ('kepres', 0.761844277381897), ('keppres', 0.7360813021659851), ('dikti', 0.7292878031730652), ('sk', 0.7054765820503235), ('menkes', 0.7020331025123596), ('besluit', 0.6943521499633789), ('kemenristek', 0.6701368093490601), ('kepmendagri', 0.6578283905982971), ('dirjen', 0.6496773362159729)]"
5,mendikbud,"[('mendiknas', 0.8803926110267639), ('kepres', 0.7452381253242493), ('keppres', 0.7321102023124695), ('menkes', 0.7131468653678894), ('dirjen', 0.6950804591178894), ('dikti', 0.6866016983985901), ('sk', 0.6852980256080627), ('besluit', 0.681877076625824), ('menag', 0.6799854040145874), ('mendagri', 0.679804801940918)]"
5,dikdasmen,"[('depdiknas', 0.7197003364562988), ('paudni', 0.6844421029090881), ('dirjen', 0.6736682057380676), ('ppk', 0.6705325245857239), ('dikdas', 0.6677263975143433), ('kemendikbud', 0.6494962573051453), ('dikti', 0.646790087223053), ('pmp', 0.6356711387634277), ('ditjen', 0.6300145983695984), ('kanwil', 0.6290596127510071)]"
5,forlap,"[('dikti', 0.6449046730995178), ('umy', 0.5905424952507019), ('kemdikbud', 0.5846582651138306), ('ditjen', 0.5810658931732178), ('kemenristek', 0.5804425477981567), ('undip', 0.579296350479126), ('depdiknas', 0.5456216335296631), ('uad', 0.5381729602813721), ('kemendikbud', 0.5309693813323975), ('dirjen', 0.5231738686561584)]"
5,menristek,"[('dirjen', 0.7464896440505981), ('ristek', 0.7430642247200012), ('mendagri', 0.7276749610900879), ('mensesneg', 0.713828444480896), ('bappenas', 0.6895149350166321), ('esdm', 0.6772583723068237), ('ditjen', 0.6751269698143005), ('menag', 0.6720913052558899), ('menneg', 0.6507725715637207), ('kusmayanto', 0.6505290269851685)]"
5,paudni,"[('ditjen', 0.6969811916351318), ('dikdasmen', 0.6844421625137329), ('dirjen', 0.68215411901474), ('depdiknas', 0.6794528961181641), ('dikdas', 0.6679102778434753), ('renhan', 0.6501736044883728), ('bimas', 0.6399770975112915), ('dikti', 0.6382564902305603), ('kanwil', 0.6174742579460144), ('kemendikbud', 0.6132054328918457)]"
5,sprin,"[('perkasad', 0.8520734906196594), ('skep', 0.8445853590965271), ('menkes', 0.7561865448951721), ('perpang', 0.7464263439178467), ('kpts', 0.742271363735199), ('danpuspenerbad', 0.7301666736602783), ('puu', 0.7239712476730347), ('pangab', 0.7035349011421204), ('perkasau', 0.7009326219558716), ('menhut', 0.6820293664932251)]"
5,menhut,"[('menkes', 0.7450399398803711), ('kpts', 0.7418099045753479), ('pararawen', 0.7260331511497498), ('daswati', 0.7209941148757935), ('pangkoopsau', 0.7192199230194092), ('silamosik', 0.7118398547172546), ('imaginationland', 0.7110612988471985), ('naosuke', 0.7110204100608826), ('patane', 0.7021188735961914), ('haunatas', 0.6942659020423889)]"
5,kesos,"[('koorintelhan', 0.8233532309532166), ('qosasi', 0.7802876234054565), ('perkasau', 0.778073787689209), ('ngwane', 0.7758919596672058), ('binkuat', 0.7711617946624756), ('achsanul', 0.7679575085639954), ('bojongkerta', 0.7675041556358337), ('bucandala', 0.7618053555488586), ('ryojou', 0.7604363560676575), ('anx', 0.7594838738441467)]"
