tingkat setelah parent,parent,similarity
5,komersialnya,"[('komersial', 0.5450889468193054), ('eksport', 0.46303093433380127), ('ebay', 0.4588790535926819), ('diversifikasi', 0.4585494101047516), ('produksinya', 0.4541650116443634), ('indofood', 0.45406296849250793), ('retail', 0.4538208544254303), ('tembakaunya', 0.45357751846313477), ('nutritionals', 0.4525969922542572), ('pemasaran', 0.4518550634384155)]"
5,ekslusif,"[('eksklusif', 0.7871495485305786), ('retroaktif', 0.6982638239860535), ('simultan', 0.6825158596038818), ('akumulatif', 0.6746051907539368), ('naluriah', 0.6682032942771912), ('kaffah', 0.6595136523246765), ('berturutan', 0.6583578586578369), ('terminologis', 0.6577089428901672), ('adminitratif', 0.6542534232139587), ('prinsipil', 0.6518378853797913)]"
5,kosmetik,"[('kosmetika', 0.758841335773468), ('parfum', 0.725269615650177), ('sampo', 0.7046828269958496), ('deodoran', 0.7005531191825867), ('deterjen', 0.6894471049308777), ('bermerek', 0.6537032723426819), ('shampo', 0.6521596908569336), ('pemutih', 0.6510356664657593), ('wewangian', 0.6479377150535583), ('garmen', 0.6367779970169067)]"
5,furniture,"[('mebel', 0.7520895004272461), ('furnitur', 0.7301939725875854), ('accessories', 0.7019008994102478), ('showroom', 0.6652892231941223), ('shop', 0.654775857925415), ('informa', 0.6455885767936707), ('meubel', 0.6451153755187988), ('retail', 0.642101526260376), ('erafone', 0.638120174407959), ('textile', 0.6201140284538269)]"
5,penggilingan,"[('gabah', 0.7449365258216858), ('penggiling', 0.7096760869026184), ('penyulingan', 0.7062859535217285), ('kapas', 0.7017282843589783), ('gilingan', 0.6957608461380005), ('pengepakan', 0.6957352757453918), ('pengalengan', 0.6848437190055847), ('pembibitan', 0.67863529920578), ('tebu', 0.6772542595863342), ('kopra', 0.6693015098571777)]"
5,turisme,"[('pariwisata', 0.6585777997970581), ('kepariwisataan', 0.6204795241355896), ('ekowisata', 0.5978030562400818), ('preservasi', 0.5554824471473694), ('rekreasi', 0.5553109645843506), ('perhotelan', 0.5442716479301453), ('konservasi', 0.5215696096420288), ('tourism', 0.5162556767463684), ('geopark', 0.510810136795044), ('hidrografi', 0.5016003847122192)]"
5,ekowisata,"[('wisatanya', 0.671657919883728), ('agrowisata', 0.6666316390037537), ('agro', 0.6657493710517883), ('geowisata', 0.6582666635513306), ('rekreasi', 0.6549933552742004), ('wisata', 0.6513607501983643), ('mangrove', 0.6487120985984802), ('rafting', 0.616179347038269), ('pariwisata', 0.6116277575492859), ('wanawisata', 0.6074128746986389)]"
5,leisure,"[('resorts', 0.7133464217185974), ('hospitality', 0.7039358019828796), ('restaurants', 0.6927897334098816), ('hotels', 0.687448263168335), ('stores', 0.6840952038764954), ('logistics', 0.6612240672111511), ('residential', 0.658921480178833), ('suites', 0.6573622822761536), ('textile', 0.6560351848602295), ('markets', 0.6544452905654907)]"
5,residential,"[('housing', 0.7883106470108032), ('facilities', 0.7452134490013123), ('buildings', 0.7347512245178223), ('infrastructure', 0.7248209118843079), ('property', 0.712822437286377), ('properties', 0.7024847865104675), ('commercial', 0.702290415763855), ('hospitality', 0.697563111782074), ('equity', 0.6946777701377869), ('improvement', 0.68808913230896)]"
5,infrastructure,"[('solutions', 0.8307316303253174), ('integrated', 0.797104001045227), ('services', 0.7780147790908813), ('assets', 0.7778202295303345), ('logistics', 0.7740129232406616), ('investment', 0.7729207277297974), ('facilities', 0.7667526006698608), ('sustainable', 0.7636224627494812), ('employees', 0.7617963552474976), ('transportation', 0.756525993347168)]"
5,employees,"[('productivity', 0.7882377505302429), ('employment', 0.7775256037712097), ('opportunities', 0.7717872262001038), ('acquisition', 0.7675864100456238), ('interests', 0.7670320272445679), ('providing', 0.7659224271774292), ('supplies', 0.76442551612854), ('infrastructure', 0.7617963552474976), ('facilities', 0.7611631751060486), ('premises', 0.7585888504981995)]"
5,hotels,"[('resorts', 0.895133376121521), ('suites', 0.7708064913749695), ('sheraton', 0.7522352337837219), ('hotel', 0.736371636390686), ('hyatt', 0.7274163365364075), ('fairmont', 0.7220202088356018), ('resort', 0.7114279270172119), ('westin', 0.7056617736816406), ('accor', 0.6994800567626953), ('marriott', 0.6985872983932495)]"
5,companies,"[('investments', 0.7999895215034485), ('products', 0.7638410329818726), ('worldwide', 0.7583139538764954), ('assets', 0.7432411909103394), ('investment', 0.7396676540374756), ('equity', 0.7377726435661316), ('worldcom', 0.7353718280792236), ('investors', 0.7351694703102112), ('consumer', 0.7342090010643005), ('stores', 0.7310580015182495)]"
5,agroteknologi,"[('faperta', 0.7583986520767212), ('agribisnis', 0.7518774271011353), ('bioproses', 0.7076996564865112), ('diii', 0.7064944505691528), ('atph', 0.6912227272987366), ('agronomi', 0.6897375583648682), ('teknobiologi', 0.6866578459739685), ('kenotariatan', 0.6822010278701782), ('agroklimatologi', 0.6812833547592163), ('tph', 0.6787313222885132)]"
5,skk,"[('agribisnis', 0.6826879978179932), ('hortikultura', 0.6505571007728577), ('agro', 0.6471646428108215), ('agrobisnis', 0.6358045935630798), ('deptan', 0.6275587677955627), ('holtikultura', 0.6135314106941223), ('pembenihan', 0.6001667976379395), ('spp', 0.593795657157898), ('tkk', 0.5873152017593384), ('pembibitan', 0.5801353454589844)]"
5,agrowisata,"[('kaligua', 0.7807275652885437), ('waterpark', 0.7449753880500793), ('agro', 0.7290365099906921), ('wanawisata', 0.6988663673400879), ('cibodas', 0.6921549439430237), ('salak', 0.6912463903427124), ('waterboom', 0.6802244782447815), ('ranu', 0.6770437955856323), ('ciater', 0.6719250082969666), ('rowo', 0.6681240200996399)]"
5,perum,"[('peruri', 0.749178409576416), ('perhutani', 0.7099601626396179), ('perumnas', 0.7022056579589844), ('bpr', 0.68763667345047), ('pegadaian', 0.6767069101333618), ('griya', 0.6725322604179382), ('btn', 0.6702366471290588), ('permai', 0.6698669791221619), ('pn', 0.6504595279693604), ('agro', 0.6489500999450684)]"
5,persewaan,"[('penyewaan', 0.7896998524665833), ('rental', 0.7130166292190552), ('katering', 0.6816438436508179), ('sewa', 0.6406106948852539), ('forklift', 0.6012439727783203), ('konter', 0.5832271575927734), ('laundry', 0.5800750255584717), ('showroom', 0.576120138168335), ('mobilan', 0.575634777545929), ('perbengkelan', 0.5731464624404907)]"
5,catering,"[('katering', 0.6544658541679382), ('laundry', 0.651723325252533), ('hospitality', 0.6159095764160156), ('provider', 0.6154964566230774), ('customer', 0.6086345911026001), ('retail', 0.5904748439788818), ('warnet', 0.5734224915504456), ('vip', 0.5718542337417603), ('wartel', 0.5686647295951843), ('advertising', 0.5675383806228638)]"
5,penyewaan,"[('persewaan', 0.7896999716758728), ('sewa', 0.6892567873001099), ('rental', 0.6756876707077026), ('katering', 0.6440921425819397), ('pengantaran', 0.639994204044342), ('pemesanan', 0.6266989707946777), ('leasing', 0.6245253086090088), ('pembelian', 0.582625687122345), ('sewaan', 0.5823529958724976), ('pengangkutan', 0.5719576478004456)]"
5,binatu,"[('laundry', 0.6332211494445801), ('wartel', 0.6325175166130066), ('katering', 0.62704998254776), ('cafetaria', 0.6120380759239197), ('cenderamata', 0.6114088892936707), ('warnet', 0.5974327325820923), ('souvenir', 0.5925838351249695), ('snack', 0.5836058259010315), ('pujasera', 0.5833149552345276), ('kelontong', 0.5760858654975891)]"
5,rental,"[('persewaan', 0.7130166292190552), ('penyewaan', 0.6756875514984131), ('wartel', 0.6616412997245789), ('showroom', 0.6309877634048462), ('warnet', 0.6159319877624512), ('mobilan', 0.6078144311904907), ('laundry', 0.6048249006271362), ('katering', 0.5982208251953125), ('iusacell', 0.5906550884246826), ('forklift', 0.5888778567314148)]"
5,laundry,"[('wartel', 0.6648523211479187), ('catering', 0.651723325252533), ('binatu', 0.6332210898399353), ('shop', 0.6188449859619141), ('boutique', 0.6150453686714172), ('solaria', 0.6148961782455444), ('losmen', 0.6123738884925842), ('tvc', 0.6115366220474243), ('sembako', 0.6073061227798462), ('rental', 0.6048249006271362)]"
5,bermerek,"[('merk', 0.735629677772522), ('shampoo', 0.6642498970031738), ('pengecer', 0.6551414728164673), ('kosmetik', 0.6537032723426819), ('biskuit', 0.6452237367630005), ('shampo', 0.6382275819778442), ('merek', 0.6359283328056335), ('glico', 0.6337777972221375), ('memasarkan', 0.6334141492843628), ('indomie', 0.631730318069458)]"
5,bioenergi,"[('agrobisnis', 0.6388576030731201), ('hortikultura', 0.6141808032989502), ('biofuel', 0.6016985177993774), ('terbarukan', 0.5978721976280212), ('mekatronika', 0.5971745848655701), ('agrikultural', 0.5962182879447937), ('keteknikan', 0.5960761904716492), ('bioteknologi', 0.585821270942688), ('perbenihan', 0.5834428668022156), ('agribisnis', 0.5816983580589294)]"
5,penginapan,"[('akomodasi', 0.7318487167358398), ('restoran', 0.7170824408531189), ('losmen', 0.6856709718704224), ('warung', 0.6423328518867493), ('menginap', 0.6418590545654297), ('homestay', 0.6335092782974243), ('kios', 0.6313491463661194), ('bungalow', 0.6296584010124207), ('kafe', 0.6278547048568726), ('apartemen', 0.6094740629196167)]"
5,rekreasi,"[('outbond', 0.7293903231620789), ('pemancingan', 0.6926701068878174), ('ekowisata', 0.6549933552742004), ('wisata', 0.6377193331718445), ('piknik', 0.6248477101325989), ('akomodasi', 0.6160154938697815), ('outbound', 0.6046372652053833), ('atraksi', 0.5987406969070435), ('hiburan', 0.5962317585945129), ('snorkeling', 0.5927668809890747)]"
5,homestay,"[('losmen', 0.666608989238739), ('waterpark', 0.6390313506126404), ('penginapan', 0.6335092782974243), ('gazebo', 0.6260771751403809), ('waterboom', 0.620737612247467), ('pondokan', 0.6142730116844177), ('foodcourt', 0.6110146641731262), ('mck', 0.6070951223373413), ('resto', 0.6054337024688721), ('cafetaria', 0.597750723361969)]"
5,hunian,"[('pertokoan', 0.6878789067268372), ('penghunian', 0.6650588512420654), ('kondominium', 0.6471108794212341), ('perkantoran', 0.629485547542572), ('perumahan', 0.6096696853637695), ('permukiman', 0.6024496555328369), ('pemukiman', 0.6021080017089844), ('apartemen', 0.5876739025115967), ('pecinan', 0.5861971974372864), ('penginapan', 0.5671283006668091)]"
5,kelontong,"[('klontong', 0.7216106057167053), ('toko', 0.6931412816047668), ('eceran', 0.6872861981391907), ('kios', 0.6869613528251648), ('dagashi', 0.6751126646995544), ('minimarket', 0.6691408753395081), ('cenderamata', 0.6648777723312378), ('swalayan', 0.6286104917526245), ('suvenir', 0.616790235042572), ('tokonya', 0.6052335500717163)]"
5,cenderamata,"[('suvenir', 0.7727301120758057), ('souvenir', 0.7342900037765503), ('kios', 0.690742552280426), ('kelontong', 0.6648777723312378), ('jajanan', 0.6399887800216675), ('pernik', 0.6329979300498962), ('etalase', 0.6315968036651611), ('mebel', 0.6292123198509216), ('eceran', 0.6222679018974304), ('minimarket', 0.6166843771934509)]"
5,toko,"[('kios', 0.7250733375549316), ('restoran', 0.7235312461853027), ('butik', 0.6962089538574219), ('kelontong', 0.6931412816047668), ('tokonya', 0.6908976435661316), ('gerai', 0.6772177815437317), ('kedai', 0.6744664907455444), ('warung', 0.6518983244895935), ('minimarket', 0.6518750190734863), ('kafe', 0.6225379109382629)]"
5,kios,"[('warung', 0.754772424697876), ('toko', 0.7250733971595764), ('cenderamata', 0.690742552280426), ('kelontong', 0.6869613528251648), ('minimarket', 0.6790476441383362), ('kedai', 0.666729748249054), ('lapak', 0.6462862491607666), ('pertokoan', 0.6447275280952454), ('swalayan', 0.6373059749603271), ('ruko', 0.6344125270843506)]"
5,retailer,"[('stores', 0.6698432564735413), ('retail', 0.6674233675003052), ('samsonite', 0.6482227444648743), ('cosmetics', 0.6385406255722046), ('pengecer', 0.6347951292991638), ('grapari', 0.6338205933570862), ('accessories', 0.632236659526825), ('erafone', 0.6278930306434631), ('walmart', 0.6218900680541992), ('kmart', 0.6119651198387146)]"
5,distributor,"[('importir', 0.6583387851715088), ('pengecer', 0.644841194152832), ('reseller', 0.5965785980224609), ('peritel', 0.5826832056045532), ('produsen', 0.5780798196792603), ('enterprises', 0.5660585165023804), ('franchise', 0.5659876465797424), ('pemasar', 0.5620811581611633), ('vendor', 0.5606827735900879), ('eksportir', 0.5513087511062622)]"
5,vendor,"[('oem', 0.687421441078186), ('distro', 0.6709816455841064), ('developer', 0.6672385931015015), ('provider', 0.6463473439216614), ('plugin', 0.6410548090934753), ('smartphone', 0.6381890773773193), ('pengecer', 0.6365004777908325), ('webmaster', 0.635199785232544), ('hosting', 0.6344762444496155), ('marketplace', 0.6300708651542664)]"
5,indomaret,"[('alfamart', 0.8915987014770508), ('minimarket', 0.8098741173744202), ('swalayan', 0.7231990694999695), ('carrefour', 0.7206840515136719), ('alfamidi', 0.7197656035423279), ('bca', 0.7181176543235779), ('indomart', 0.7046347260475159), ('supermarket', 0.6973860859870911), ('kfc', 0.6896445751190186), ('kcp', 0.6740362644195557)]"
5,swalayan,"[('supermarket', 0.7952879071235657), ('minimarket', 0.7767426371574402), ('toserba', 0.7349058985710144), ('indomaret', 0.723199188709259), ('alfamart', 0.7165178656578064), ('hypermart', 0.7123469114303589), ('carrefour', 0.7049368023872375), ('ruko', 0.7006880044937134), ('pujasera', 0.6998392939567566), ('foodcourt', 0.6730054020881653)]"
5,alfamart,"[('indomaret', 0.8915985822677612), ('minimarket', 0.7655864953994751), ('indomart', 0.7388582825660706), ('carrefour', 0.7386832237243652), ('bca', 0.7295980453491211), ('swalayan', 0.7165179252624512), ('karawaci', 0.7101206183433533), ('kcp', 0.7075794339179993), ('supermarket', 0.7071241140365601), ('lippo', 0.7036904692649841)]"
5,supermarket,"[('swalayan', 0.7952879667282104), ('toserba', 0.7927309274673462), ('carrefour', 0.7772248983383179), ('minimarket', 0.7598772048950195), ('hypermarket', 0.7480729818344116), ('hypermart', 0.7369897961616516), ('ruko', 0.709560215473175), ('alfamart', 0.7071241140365601), ('indomaret', 0.6973860263824463), ('foodmart', 0.6850509643554688)]"
5,carrefour,"[('hypermart', 0.7985647320747375), ('foodmart', 0.7795459628105164), ('supermarket', 0.7772248387336731), ('chatime', 0.7417951226234436), ('hypermarket', 0.7417188286781311), ('alfamart', 0.7386832237243652), ('toserba', 0.7298036813735962), ('supermal', 0.722402811050415), ('indomaret', 0.7206841111183167), ('minimarket', 0.7198211550712585)]"
5,gerai,"[('outlet', 0.756912112236023), ('minimarket', 0.6997546553611755), ('toko', 0.6772178411483765), ('restoran', 0.6692931056022644), ('kfc', 0.664728581905365), ('gerainya', 0.6549191474914551), ('kedai', 0.6495312452316284), ('butik', 0.6310732364654541), ('supermarket', 0.6187866926193237), ('ritel', 0.6156483292579651)]"
5,ruko,"[('pertokoan', 0.7619941234588623), ('supermarket', 0.709560215473175), ('toserba', 0.7061459422111511), ('swalayan', 0.7006879448890686), ('hypermarket', 0.6926926374435425), ('minimarket', 0.6883832812309265), ('spbu', 0.6857945919036865), ('supermal', 0.6787623167037964), ('foodcourt', 0.675201416015625), ('carrefour', 0.6748819351196289)]"
5,pertokoan,"[('ruko', 0.7619941830635071), ('perbelanjaan', 0.6961155533790588), ('minimarket', 0.6882844567298889), ('hunian', 0.6878789067268372), ('perkantoran', 0.6669395565986633), ('kondominium', 0.6467416882514954), ('kios', 0.6447275280952454), ('swalayan', 0.6357472538948059), ('grosir', 0.6340793371200562), ('supermarket', 0.6305916905403137)]"
5,spbu,"[('ruko', 0.6857946515083313), ('minimarket', 0.6855104565620422), ('alfamart', 0.6744855046272278), ('indomaret', 0.6710273027420044), ('depot', 0.6294628977775574), ('swalayan', 0.6263096928596497), ('carrefour', 0.6226535439491272), ('supermarket', 0.6221557259559631), ('perum', 0.6203219890594482), ('toserba', 0.6169766783714294)]"
5,perbelanjaan,"[('pertokoan', 0.6961155533790588), ('grosir', 0.6553884744644165), ('jajanan', 0.6404366493225098), ('mall', 0.6322943568229675), ('tenant', 0.632164478302002), ('mal', 0.5913206934928894), ('restoran', 0.5912832617759705), ('supermarket', 0.582809567451477), ('swalayan', 0.5683061480522156), ('minimarket', 0.5597438216209412)]"
5,jajanan,"[('kuliner', 0.7479352355003357), ('gorengan', 0.7254862785339355), ('penganan', 0.7203399538993835), ('kudapan', 0.7128512263298035), ('kerupuk', 0.7113219499588013), ('sate', 0.7105008363723755), ('rujak', 0.7067623138427734), ('jajan', 0.6939560770988464), ('panganan', 0.6936222314834595), ('bakso', 0.6897669434547424)]"
5,produsen,"[('eksportir', 0.7249486446380615), ('pemasok', 0.7187204360961914), ('pabrikan', 0.6965402364730835), ('perusahaan', 0.6387410163879395), ('penyuplai', 0.6377647519111633), ('produk', 0.6201698184013367), ('importir', 0.617496907711029), ('merek', 0.607008695602417), ('produknya', 0.5998848080635071), ('manufaktur', 0.5948842167854309)]"
5,erafone,"[('informa', 0.8408925533294678), ('ibox', 0.828071117401123), ('miniso', 0.8014404773712158), ('hanamasa', 0.7894260883331299), ('buccheri', 0.7854248881340027), ('breadtalk', 0.7808434367179871), ('shaga', 0.7641042470932007), ('solaria', 0.7604349851608276), ('amazone', 0.7578469514846802), ('accessories', 0.7577239871025085)]"
